research_domain,kernel_label,method,status,claim_ceiling,theory_dependent,simulation_only,supported_data
FAMILY_INTERPERSONAL,Family & interpersonal systems,MULTILEVEL_HIERARCHICAL_MODEL,ANCHOR,ASSOCIATION_OBSERVED,False,False,HIERARCHICAL;LONGITUDINAL;PANEL
FAMILY_INTERPERSONAL,Family & interpersonal systems,QUALITATIVE_COMPARATIVE_ANALYSIS,ANCHOR,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;HIERARCHICAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,SEQUENCE_ANALYSIS,ANCHOR,DESCRIPTIVE_EVIDENCE_ONLY,False,False,EVENT_TIME;LONGITUDINAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,SOCIAL_NETWORK_ANALYSIS,ANCHOR,DESCRIPTIVE_EVIDENCE_ONLY,False,False,NETWORK
FAMILY_INTERPERSONAL,Family & interpersonal systems,ACTIVE_LEARNING_DATA_ACQUISITION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,AGENT_BASED_SIMULATION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL;NETWORK
FAMILY_INTERPERSONAL,Family & interpersonal systems,BAYESIAN_EVIDENCE_SYNTHESIS,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,MULTIMODAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,BAYESIAN_MODEL_AVERAGING,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;LONGITUDINAL;PANEL
FAMILY_INTERPERSONAL,Family & interpersonal systems,BIBLIOMETRIC_NETWORK_ANALYSIS,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,BIBLIOMETRIC;NETWORK
FAMILY_INTERPERSONAL,Family & interpersonal systems,BLIND_ANALYSIS,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,MULTIMODAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CALIBRATION_WEIGHTING_SURVEY,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;LONGITUDINAL;SURVEY
FAMILY_INTERPERSONAL,Family & interpersonal systems,CAUSAL_DISCOVERY_HYPOTHESIS_GENERATION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;LONGITUDINAL;TIME_SERIES
FAMILY_INTERPERSONAL,Family & interpersonal systems,CAUSAL_FOREST_HTE,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,CROSS_SECTIONAL;LONGITUDINAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CAUSAL_MEDIATION_INTERVENTIONAL_EFFECTS,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,LONGITUDINAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CITATION_LINEAGE_DEPENDENCY,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,BIBLIOMETRIC;NETWORK
FAMILY_INTERPERSONAL,Family & interpersonal systems,CLUSTERING_DISCOVERY_ONLY,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;MULTIMODAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CLUSTER_RANDOMISED,COMPATIBLE_CANDIDATE,STRONG_REPLICATED_CAUSAL_EVIDENCE,False,False,EXPERIMENTAL;HIERARCHICAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,COMPETING_RISKS_MULTISTATE,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,EVENT_TIME;LONGITUDINAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CONTRIBUTION_ANALYSIS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;MULTIMODAL
FAMILY_INTERPERSONAL,Family & interpersonal systems,CROSS_METHOD_TRIANGULATION,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
TREATMENT_OUTCOMES,Treatment & outcomes,CAUSAL_MEDIATION_INTERVENTIONAL_EFFECTS,ANCHOR,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,G_METHODS,ANCHOR,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,LONGITUDINAL;REPEATED_MEASURES
TREATMENT_OUTCOMES,Treatment & outcomes,SURVIVAL_EVENT_HISTORY,ANCHOR,ASSOCIATION_OBSERVED,False,False,EVENT_TIME;LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,TARGET_TRIAL_EMULATION,ANCHOR,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,EVENT_TIME;LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,ACTIVE_LEARNING_DATA_ACQUISITION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,AGENT_BASED_SIMULATION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL;NETWORK
TREATMENT_OUTCOMES,Treatment & outcomes,BAYESIAN_EVIDENCE_SYNTHESIS,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,BAYESIAN_MODEL_AVERAGING,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;LONGITUDINAL;PANEL
TREATMENT_OUTCOMES,Treatment & outcomes,BLIND_ANALYSIS,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,CALIBRATION_WEIGHTING_SURVEY,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;LONGITUDINAL;SURVEY
TREATMENT_OUTCOMES,Treatment & outcomes,CAUSAL_DISCOVERY_HYPOTHESIS_GENERATION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;LONGITUDINAL;TIME_SERIES
TREATMENT_OUTCOMES,Treatment & outcomes,CAUSAL_FOREST_HTE,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,CROSS_SECTIONAL;LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,CLUSTERING_DISCOVERY_ONLY,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,COMPETING_RISKS_MULTISTATE,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,EVENT_TIME;LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,CONTRIBUTION_ANALYSIS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,CROSS_METHOD_TRIANGULATION,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
TREATMENT_OUTCOMES,Treatment & outcomes,DAG_MODEL_CRITICISM,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
TREATMENT_OUTCOMES,Treatment & outcomes,DECISION_CURVE_ANALYSIS,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;LONGITUDINAL
TREATMENT_OUTCOMES,Treatment & outcomes,DIFFUSION_CASCADE_ANALYSIS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,EVENT_TIME;NETWORK
TREATMENT_OUTCOMES,Treatment & outcomes,DISTRIBUTED_LAG_TIME_VARYING_EFFECT,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,LONGITUDINAL;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",MULTI_ANALYST_REPLICATION,ANCHOR,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",PROBABILISTIC_BIAS_ANALYSIS,ANCHOR,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",SPECIFICATION_CURVE_MULTIVERSE,ANCHOR,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",BAYESIAN_MODEL_AVERAGING,ANCHOR,ASSOCIATION_OBSERVED,False,False,CROSS_SECTIONAL;LONGITUDINAL;PANEL
METHODS_META_RESEARCH,"Methods, bias & meta-research",ACTIVE_LEARNING_DATA_ACQUISITION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",AGENT_BASED_SIMULATION,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,True,MULTIMODAL;NETWORK
METHODS_META_RESEARCH,"Methods, bias & meta-research",BAYESIAN_EVIDENCE_SYNTHESIS,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",BLIND_ANALYSIS,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",CLUSTERING_DISCOVERY_ONLY,COMPATIBLE_CANDIDATE,DESCRIPTIVE_EVIDENCE_ONLY,False,False,CROSS_SECTIONAL;MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",CONTRIBUTION_ANALYSIS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",CROSS_METHOD_TRIANGULATION,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",DAG_MODEL_CRITICISM,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",INDIVIDUAL_PARTICIPANT_DATA_META_ANALYSIS,COMPATIBLE_CANDIDATE,MODERATE_TRIANGULATED_CAUSAL_EVIDENCE,False,False,LONGITUDINAL;MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",LABEL_NOISE_MISCLASSIFICATION,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",META_ANALYSIS_META_REGRESSION,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",MISSINGNESS_MECHANISM_DIAGNOSTICS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",MULTIVIEW_MULTIMODAL_INTEGRATION,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,MULTIMODAL
METHODS_META_RESEARCH,"Methods, bias & meta-research",NEGATIVE_POSITIVE_CONTROLS,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",PLACEBO_FALSIFICATION,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,ARCHIVAL;BIBLIOMETRIC;CONVERSATION;CROSS_SECTIONAL;EVENT_TIME;HIERARCHICAL;INTERVIEW;LONGITUDINAL;MULTIMODAL;NETWORK;PANEL;REPEATED_MEASURES;SPATIAL;TEXT_CORPUS;TIME_SERIES
METHODS_META_RESEARCH,"Methods, bias & meta-research",PUBLICATION_SELECTION_MODEL,COMPATIBLE_CANDIDATE,ASSOCIATION_OBSERVED,False,False,BIBLIOMETRIC;MULTIMODAL
